5.640000000000000000e+02,1.152900000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.431200000000000000e+04,1.801600000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.445600000000000000e+04,1.801700000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00
1.758500000000000000e+04,1.801800000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00
1.264200000000000000e+04,1.388400000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.393600000000000000e+04,1.802000000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
2.789000000000000000e+03,1.205400000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.225600000000000000e+04,1.401900000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.207300000000000000e+04,1.209600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.304500000000000000e+04,1.802400000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
5.915000000000000000e+03,1.418100000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.663300000000000000e+04,1.696400000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.404500000000000000e+04,1.540900000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
2.433000000000000000e+03,1.416000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.417000000000000000e+04,1.802900000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
2.660000000000000000e+02,1.753700000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.416000000000000000e+03,1.406000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.407000000000000000e+04,1.803200000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.137800000000000000e+04,1.564200000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.013200000000000000e+04,1.053400000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.383700000000000000e+04,1.803500000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
8.857000000000000000e+03,1.248100000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.415000000000000000e+03,8.640000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00
1.434400000000000000e+04,1.803800000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.620300000000000000e+04,1.803900000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00
1.704500000000000000e+04,1.804000000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00
1.000300000000000000e+04,1.230200000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
5.329000000000000000e+03,1.083600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
2.495000000000000000e+03,1.080100000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.500100000000000000e+04,1.804400000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.027900000000000000e+04,1.033700000000000000e+04,1.110223024625156540e-16,2.000000000000000000e+00
1.363400000000000000e+04,1.387100000000000000e+04,1.110223024625156540e-16,2.000000000000000000e+00
6.144000000000000000e+03,1.398800000000000000e+04,1.110223024625156540e-16,2.000000000000000000e+00
1.482000000000000000e+03,9.043000000000000000e+03,1.110223024625156540e-16,2.000000000000000000e+00
2.330000000000000000e+02,1.120500000000000000e+04,1.110223024625156540e-16,2.000000000000000000e+00
1.356200000000000000e+04,1.392000000000000000e+04,2.220446049250313081e-16,2.000000000000000000e+00
1.409800000000000000e+04,1.805100000000000000e+04,2.220446049250313081e-16,3.000000000000000000e+00
2.426000000000000000e+03,1.022800000000000000e+04,2.220446049250313081e-16,2.000000000000000000e+00
4.989000000000000000e+03,6.502000000000000000e+03,2.220446049250313081e-16,2.000000000000000000e+00
1.022700000000000000e+04,1.431500000000000000e+04,3.330669073875469621e-16,2.000000000000000000e+00
1.152700000000000000e+04,1.559600000000000000e+04,3.330669073875469621e-16,2.000000000000000000e+00
4.220000000000000000e+02,1.493600000000000000e+04,3.330669073875469621e-16,2.000000000000000000e+00
1.381000000000000000e+04,1.536000000000000000e+04,3.330669073875469621e-16,2.000000000000000000e+00
2.650000000000000000e+03,1.261800000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
1.398600000000000000e+04,1.805900000000000000e+04,4.440892098500626162e-16,3.000000000000000000e+00
1.116300000000000000e+04,1.134200000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
7.230000000000000000e+03,1.410900000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
1.040200000000000000e+04,1.413200000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
1.126600000000000000e+04,1.157500000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
1.344300000000000000e+04,1.806400000000000000e+04,4.440892098500626162e-16,3.000000000000000000e+00
1.656300000000000000e+04,1.806500000000000000e+04,4.440892098500626162e-16,4.000000000000000000e+00
1.753000000000000000e+03,1.596200000000000000e+04,4.440892098500626162e-16,2.000000000000000000e+00
8.647000000000000000e+03,1.263500000000000000e+04,3.288916564647692553e-06,2.000000000000000000e+00
6.755000000000000000e+03,1.118000000000000000e+04,7.043399707262754106e-05,2.000000000000000000e+00
1.105000000000000000e+03,1.730800000000000000e+04,9.576826950663530624e-05,2.000000000000000000e+00
1.102600000000000000e+04,1.804800000000000000e+04,9.939170054262813636e-05,3.000000000000000000e+00
1.097800000000000000e+04,1.402500000000000000e+04,1.251771474357621372e-04,2.000000000000000000e+00
7.820000000000000000e+03,1.384300000000000000e+04,2.271493780360289705e-04,2.000000000000000000e+00
1.459600000000000000e+04,1.804600000000000000e+04,2.895914655673959004e-04,3.000000000000000000e+00
1.483000000000000000e+03,4.710000000000000000e+03,3.908498831518558703e-04,2.000000000000000000e+00
6.665000000000000000e+03,1.807300000000000000e+04,4.564499321326742631e-04,3.000000000000000000e+00
5.785000000000000000e+03,1.364900000000000000e+04,4.596058094101795888e-04,2.000000000000000000e+00
