"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"sri-51",0.463989938930497,0.998977123751404,0.000199063266635275,1.5936241903506,7.92320034787962e-05,17474.8316869313,0.284704815307567,0.999908812920149,5.33504054630815e-05,0.000815040208650293,0.0654573908095035,0.000106700810926163,0.00163008041730059,0.0654573908095035,14.0356358679452,0.0546737793886586,0.00112026812823141,0.0568854794416243,0.00122344679902588,0.00285704535920384,0.00488539570913215,NA,"DEa","down"
"Y105E8A.1",0.463990249195388,0.998977123743632,0.000199063413315122,1.59362426279095,7.92320487617848e-05,17890.4976300216,0.284704781639195,0.999910931358434,5.33504054630815e-05,0.000815040208650293,0.0654573908095035,0.000106700810926163,0.00163008041730059,0.0654573908095035,14.0347832257221,0.0546730033872616,0.00112025486694656,0.0568854794416243,0.00122344679902588,0.00285818713103736,0.0048868842509983,NA,"DEa","down"
"C30G12.3",0.379238274544161,0.998914107303298,0.00197668702849225,1.90144802670829,0.000226895531446674,12070.5774744303,0.102966657828769,0.99984249729994,0.000906956892872386,0.00114105629211041,0.794839745543971,0.00122705932565087,0.00206476852858074,0.59428420603365,13.8412435402554,0.0613004987683228,0.000325990081484151,0.0636780897829457,0.000360294052559858,0.00312940833602959,0.00533643356194124,NA,"DEa","down"
"Y58G8A.5",0.460494557360698,0.998873308551748,0.000395544873006664,2.02550583688921,0.000157465156385082,16895.0030927136,0.284741954062348,0.99988012650715,0.000106700810926163,0.00130406433384047,0.0818217385118793,0.000213401621852326,0.00228211258422082,0.0935105582992907,13.3072045799966,0.082845647570651,0.000920220979551911,0.085047777524408,0.0010068492422806,0.00401723403355458,0.00681043458629146,NA,"DEa","down"
"srbc-60",0.463989914863882,0.999115375829239,0.000199063284980736,1.9655267380625,7.92319980615081e-05,16472.6167543388,0.284704782615669,0.999880693379381,5.33504054630815e-05,0.000978048250380352,0.0545478256745862,0.000106700810926163,0.00173875244512063,0.0613663038839095,12.8168068946534,0.0610796703129882,0.0011908722949806,0.0634540465685146,0.00129997755397493,0.00504999417567831,0.00849572276300498,NA,"DEa","down"
"Y75B12B.1",0.463990050560399,0.999101437017971,0.00019906338022424,1.87456689803661,7.92320160452237e-05,12045.8114629301,0.284704731401687,0.999844404403186,5.33504054630815e-05,0.000923712236470333,0.0577565213025031,0.000106700810926163,0.00168441643121061,0.0633458620737131,12.7941416744221,0.0519254010788965,0.000956637131694804,0.0540396132194632,0.00104632186279119,0.00510361041884977,0.00858431941984851,NA,"DEa","down"
"cyp-33C7",0.463990201935039,0.999045315512997,0.000199063383782191,1.59362428892741,7.92320456016599e-05,16673.0586389744,0.284704803729909,0.99990442833447,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00152140838948055,0.070132918724468,12.7633686149347,0.0638567921105136,0.001777901153313,0.0662598089380092,0.00193329065167974,0.00517730866985311,0.00870403280418906,NA,"DEa","down"
"abu-1",0.46398959024954,0.999045315494247,0.00019906317977349,1.59362425785557,7.92319563743517e-05,14987.4451761439,0.284704783098546,0.999893680690331,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00152140838948055,0.070132918724468,12.763213819863,0.0638611262212909,0.00177800081392321,0.0662598089380092,0.00193329065167974,0.00517768203610647,0.00870403280418906,NA,"DEa","down"
"F22B3.8",0.463990118872384,0.999045320774809,0.000199063343480501,1.5936252501895,7.92320342939695e-05,13319.2812422088,0.284704815895932,0.999880366322329,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00152140838948055,0.070132918724468,12.7627570358696,0.0638664960339983,0.00177812428770108,0.0662598089380092,0.00193329065167974,0.00517878395596083,0.00870497403363655,NA,"DEa","down"
"F07G11.2",0.463989938930497,0.999045315124249,0.000199063266635275,1.5936242278381,7.92320034787962e-05,13445.570257572,0.284704815307567,0.999881489937815,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00152140838948055,0.070132918724468,12.762548474985,0.0638660426950475,0.00177811386369597,0.0662598089380092,0.00193329065167974,0.00517928715357097,0.00870497403363655,NA,"DEa","down"
