"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"eak-7",0.881892421661049,0.923849535063502,1.71649896083561,1.67894757997841,12385.7197280871,13152.2537751174,0.999861432266583,0.999872361550316,0.106487409304311,0.0660182569006738,1.61299940809591,0.20273154075971,0.127852640730276,1.58566565071895,156.664614468926,0,2.82773804372027e-13,0,4.4669486727316e-13,0,0,NA,"DEg","up"
"T23F6.1",0.993279150693457,0.975989708950591,1.65905139935287,1.64974948773188,18025.3170759862,16071.5749524299,0.999907968403151,0.999897360391687,0.0057618437900128,0.0202673331884373,0.284292153113661,0.011150234741784,0.0396109541404043,0.281493717678729,156.593250468975,0,0,0,0,0,0,NA,"DEg","down"
"feh-1",0.992634742297743,0.97500447488427,1.62978250578582,1.66515362197659,14516.873060318,16361.8199145788,0.999887744451103,0.999898239671131,0.00618864703371746,0.0214083894805477,0.289075786823696,0.0120038412291933,0.041621386655075,0.288405605720724,156.562534959295,0,0,0,0,0,0,NA,"DEg","down"
"F32D1.3",0.948803488866721,0.913543574092257,2.2956826596417,2.20093544406124,13219.3352511587,14815.9037314493,0.99982636917706,0.999851469840878,0.0715962441314554,0.113399261030211,0.631364291804171,0.117530943235169,0.190284720712889,0.617658332181623,156.545541453648,0,4.48530101948563e-14,0,7.38854239337652e-14,0,0,NA,"DEg","down"
"Y17G9B.5",0.937715315230067,0.967950881709827,1.64887295297306,1.61910607344681,13368.8961293938,13894.6323541932,0.999876678702874,0.999883486127314,0.0528702518139138,0.0263529667463595,2.00623528738818,0.102699530516432,0.0518908932840687,1.97914362264336,156.531304735017,0,0,0,0,0,0,NA,"DEg","up"
"maea-1",0.890937393629998,0.932172166279339,1.66367497942732,1.66866483228896,11419.6251630384,16829.4497874129,0.999854335618071,0.999900858351331,0.0940034144259496,0.058248206911541,1.61384220064849,0.18144472897994,0.113181916974571,1.6031247201857,156.43182135715,0,0,0,0,0,0,NA,"DEg","up"
"sdhd-1",0.852005941916206,0.804879788108745,1.7094444502798,1.8582606962609,12729.7630017551,10119.4863922819,0.999865730813344,0.999816401796404,0.132682458386684,0.198217778743751,0.66937718315475,0.252987622705933,0.36258422082156,0.697734783197959,156.192240031953,0,0,0,0,0,0,NA,"DEg","down"
"ceh-57",0.973364135435533,0.947083129019016,1.96089155622342,2.07006647078945,15583.5183306027,14623.083668219,0.999874184712047,0.999858458481303,0.0293960734101579,0.0633014562051728,0.464382261837379,0.0522300469483568,0.109541404042599,0.476806440494821,156.175171158278,0,0,0,0,0,0,NA,"DEg","down"
"cln-3.2",0.946719934433833,0.974041207066094,1.69323245389272,1.62847647445794,15940.1678480991,10589.2142998867,0.999893787027416,0.999846237310019,0.047108408023901,0.0215713975222778,2.18383662788885,0.0902155356380708,0.0422734188219952,2.1340960384101,156.071010737225,0,7.7715611723761e-16,0,1.40430674162032e-15,0,0,NA,"DEg","up"
"F28A12.3",0.999397403702042,0.990889632505117,1.59361963732432,6.12522890688685,16827.1998136444,0.804157228243616,0.999905303987262,0.116050283901299,0.000480153649167734,0.0456965876983264,0.0105074289646646,0.000960307298335467,0.0558030862855901,0.0172088563958773,156.039595428748,3.58773940940527e-05,0.000190036257436077,4.13054382991056e-05,0.000211151397151197,0,0,NA,"DEg","down"
"T27A1.3",0.981430231837466,0.996044879739041,1.63184858790293,1.59362458933125,16878.5519844997,17312.9215786516,0.999903327558276,0.999907960195788,0.0154182671788306,0.00315148880678113,4.89237567515858,0.0303030303030303,0.00630297761356227,4.80773249738767,155.986260589502,0,0,0,0,0,0,NA,"DEg","up"
"tre-1",0.752997312635002,0.811462576071398,1.77609559363616,1.74359489100178,12091.0734618531,13402.544229644,0.999853128447088,0.999869922601348,0.234955185659411,0.173603564442512,1.35340070011762,0.438700384122919,0.328732884155618,1.3345193172559,155.886854186676,0,0,0,0,0,0,NA,"DEg","up"
"C34D1.4",0.997705010265627,0.985800313422133,1.81322429520098,2.43752627665146,10124.5305114403,1.98142924330534,0.999820939882892,0.448393117866167,0.00224071702944942,0.0228754618561182,0.097952865106858,0.00416133162612036,0.0346120408606825,0.120227860670517,155.845688037711,7.59738199018756e-08,0,9.26271609293525e-08,0,0,0,NA,"DEg","down"
"sir-2.4",0.931174429815987,0.963347785542342,1.64875222852637,1.64999522977037,11375.9322789857,11434.5534048156,0.999855087630314,0.99985572176604,0.0581519419547589,0.0310258639426212,1.87430532352957,0.113476312419974,0.0604759834818518,1.87638639153388,155.830277190293,0,5.7885918280931e-12,0,8.5725990289827e-12,0,0,NA,"DEg","up"
"Y53F4B.18",0.976699789638661,0.99372635894088,1.59361979269781,1.59362426713072,19565.6892519081,10079.9833966919,0.999918556919571,0.999841927085037,0.0188326931284678,0.0049989132797218,3.76735743843827,0.0371318822023047,0.0099978265594436,3.71399543506096,155.826159567669,0,0,0,0,0,0,NA,"DEg","up"
"nhr-96",0.996604263064226,0.9827695359476,1.53967751820699,1.63034804613364,14404.4930258116,18133.0826552053,0.999893122725048,0.999910097940572,0.00266752027315408,0.0142360356444251,0.187378027126441,0.00522833973538199,0.0280917191914801,0.186116759168221,155.791542207556,0,0,0,0,0,0,NA,"DEg","down"
"nhr-103",0.995982711358391,0.981315755168736,1.59362426080659,1.62273063309182,13837.5473623616,13419.9491877259,0.999884846591104,0.999879095336749,0.00325437473324797,0.0153770919365355,0.21163785367737,0.00640204865556978,0.0303194957617909,0.211152873579043,155.784844913984,0,0,0,0,0,0,NA,"DEg","down"
"unc-76",0.80270924633192,0.757542930178665,1.88046711208745,2.09314734152779,13307.9133111462,13756.6036288909,0.999858715533583,0.999847867325258,0.204865556978233,0.295153227559226,0.694098989438034,0.370998719590269,0.507498369919583,0.731034307852174,155.780219803928,0,0,0,0,0,0,NA,"DEg","down"
"C12D8.15",0.999531315768159,0.991965627190861,1.59362414349734,5.0586840435024,15393.163171881,1.85731991145295,0.999896482668443,0.268553911124092,0.000373452838241571,0.0324929363181917,0.011493354573575,0.000746905676483141,0.0406433384046946,0.0183770749598873,155.769019805831,0.00976800204290595,4.44089209850063e-16,0.0104781702367089,8.10665145258967e-16,0,0,NA,"DEg","down"
"F44A6.4",0.953297053818472,0.918243516630536,1.6723782859858,1.68278748477004,16523.1802148002,15312.9275173553,0.999898796175242,0.99989011881783,0.0403329065300896,0.0711801782221256,0.566631154030358,0.0781049935979514,0.13757878722017,0.567711019817021,155.720879769087,0,1.27908794667064e-12,0,1.95222540919008e-12,0,0,NA,"DEg","down"
"hpo-6",0.998785555810189,0.990005569514788,2.10863401302064,3.43594708914266,10071.9596155101,17.8911798626201,0.999790686943865,0.838893110313733,0.00149381135296628,0.0246685503151489,0.0605552954625363,0.00256081946222791,0.0343403607911324,0.0745717110488014,155.707109975393,9.84953174576475e-09,6.66133814775094e-16,1.22435910713169e-08,1.20758808093425e-15,0,0,NA,"DEg","down"
"C24G6.8",0.823563887897117,0.8740847880814,1.74925690402019,1.71187384551613,10672.8816266274,13700.6376066537,0.999836129518378,0.99987506713006,0.164372599231754,0.112584220821561,1.45999677425734,0.308632095603927,0.215550967181048,1.43182885996841,155.707026006516,0,9.15933995315754e-14,0,1.48243652421047e-13,0,0,NA,"DEg","up"
"gly-18",0.999551005129419,0.990600261620992,1.78232783762842,1.78620185854248,15346.5906897139,12154.2757189832,0.999883875128941,0.999853060812772,0.000426803243704652,0.00901977830906325,0.0473185957659061,0.000800256081946223,0.016789828298196,0.0476631486476967,155.695588256486,6.77236045021345e-15,0,9.51916494542268e-15,0,0,0,NA,"DEg","down"
"rga-6",0.998259174913521,0.987232886447538,1.59362426153009,1.87686754791974,10903.1949580998,11284.4959780368,0.999853860141396,0.999833704984445,0.00138711054204012,0.0131493153662247,0.105489183535977,0.00277422108408024,0.0239621821343186,0.115774976941979,155.62602927517,0,1.95387839241334e-09,0,2.58919885925916e-09,0,0,NA,"DEg","down"
"F37A4.3",0.987657603748702,0.966722891954294,1.62959463541034,1.66875690323816,10629.2257600561,10043.2100392618,0.999846710863704,0.999833869881648,0.0102432778489117,0.0285807433166703,0.358397881238346,0.0201131028595817,0.05553140621604,0.362193292590746,155.563596341332,0,1.11022302462516e-15,0,1.99241772226976e-15,0,0,NA,"DEg","down"
"T07A9.15",0.791393566211091,0.84719880885341,1.82066079975444,1.83880455083007,15858.1508569883,17658.2992957635,0.999885204030933,0.99989587824623,0.206252667520273,0.153010215170615,1.34796665235906,0.379801536491677,0.280971527928711,1.35174385565516,155.530510945959,0,0,0,0,0,0,NA,"DEg","up"
"nlp-47",0.998481939371763,0.987890612426396,2.10862351285644,2.15380793431177,16664.2259334146,12883.0124500204,0.999873480068118,0.999832845933751,0.00186726419120785,0.0154314279504456,0.121003979489399,0.00320102432778489,0.0260812866768094,0.122732607767819,155.498951495494,0,0.0120048823040254,0,0.0128463606345516,0,0,NA,"DEg","down"
"R07B1.6",0.995008353901166,0.983735439513881,1.73144709612524,2.85300987428017,19422.7511861796,13.9314571117523,0.999910862640266,0.830020823618983,0.00453478446436193,0.0312975440121713,0.14489266194812,0.00864276568501921,0.0464029558791567,0.186254636612522,155.478300230419,0,1.46927413124942e-07,0,1.81413683072689e-07,0,0,NA,"DEg","down"
"F07H5.6",0.990452776852592,0.972252213313052,1.75464921419906,1.90142269376384,15266.3854534733,18.2682274458164,0.999885077736882,0.905728523766877,0.00917626973965002,0.0295587915670506,0.310441302000954,0.0167520273154076,0.052760269506629,0.317512163452895,155.437295753699,0,3.53302007232159e-05,0,4.01131760123509e-05,0,0,NA,"DEg","down"
"hlh-10",0.975487759556659,0.954643766475993,2.68142625259231,3.19142466466718,19013.9370462749,8.0606717522821,0.999858995632874,0.716370661394274,0.0430004268032437,0.102369050206477,0.420053001532323,0.0657276995305164,0.144751141056292,0.454073792101961,155.428763203279,0,2.27554197707036e-10,0,3.14149228569104e-10,0,0,NA,"DEg","down"
