"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"srh-146",1,0.995681357226357,0,2.1263141371082,1,16959.4382766077,1,0.999874639268935,0,0.00537926537709194,0,0,0.00918278635079331,0,98.4646252440257,5.91295901131161e-11,0.783550067177573,7.66898147377188e-11,0.818218073201195,0,0,NA,"DEs","down"
"frpr-12",1,0.995821566545611,0,2.27568461350983,1,11080.9798755361,1,0.999794673631664,0,0.00575961747446207,0,0,0.00950880243425342,0,97.0521406922273,2.20251594740262e-10,0.810753071583131,2.82538488879636e-10,0.845979320903207,0,0,NA,"DEs","down"
"F35B12.9",0.460494573152087,0.9943496694362,0.000395544888814347,7.1161589120612,0.000157465155320974,0.51401900068421,0.284741944546748,0.0673665812989229,0.000106700810926163,0.0348293849163225,0.003063528431022,0.000213401621852326,0.0402086502934145,0.00530735601158136,96.0781435359816,0.00330947529288139,0.195698082914849,0.0035977001330891,0.20721962883635,0,0,NA,"DEs","up"
"F57B1.9",1,0.995626959350752,0,1.86378369029678,1,10298.5259609482,1,0.99981905697391,0,0.0044555531406216,0,0,0.00815040208650293,0,95.6447625969793,6.58584298207643e-13,0.867082991133488,8.88886782856941e-13,0.902463669068563,0,0,NA,"DEs","down"
"R11G10.2",1,0.995925224401815,0,1.92020044998478,1,13248.9858623025,1,0.999855089120631,0,0.00434688111280156,0,0,0.00782438600304282,0,90.0131492398134,5.31874544407174e-12,0.828370746324501,7.04893974515531e-12,0.864069731158907,0,0,NA,"DEs","down"
"K02B12.9",0.999413917262143,0.993550850762333,3.82326206424077,3.90091261637059,2.80186780265482,1.46785264838214,0.422915151694637,0.273406002310989,0.00170721297481861,0.0191806129102369,0.0890072169647639,0.00224071702944942,0.0251575744403391,0.0890672920302099,89.0390867768326,0.00151306690276298,0.0511190041027025,0.00166303722384155,0.0543715903086675,0,0,NA,"DEs","down"
"F53F10.1",0.637850918309583,0.588867076914891,3.4965485826619,3.47307670509946,23.7333194791822,16.7065661859385,0.871591423993661,0.827892063112678,0.919120785317968,1.03597044120843,0.887207538707222,1.26627187366624,1.4278961095414,0.886809527111133,86.8675411580043,0,0.0813415075957519,0,0.0863977389067733,0,0,NA,"DEs","down"
"irld-2",1,0.995931408292621,0,1.61595628014998,1,19051.8670375398,1,0.99991518840515,0,0.00331449684851119,0,0,0.00657465768311237,0,84.3802830841732,1.67734715006418e-11,0.843627327947091,2.19862931043629e-11,0.879165004255469,0,0,NA,"DEs","down"
"srz-67",1,0.996487367138992,0,2.13468649065883,1,17689.8631704266,1,0.999879341694029,0,0.00440121712671158,0,0,0.0074983699195827,0,80.1578332977411,6.89691637134615e-11,0.854438050260166,8.9357461031638e-11,0.889979436862128,0,0,NA,"DEs","down"
"C29F4.3",1,0.996407513288845,0,1.98136035864897,1,13793.289582169,1,0.999856373943875,0,0.00402086502934145,0,0,0.00711801782221256,0,80.1557643089699,3.60118782012364e-05,0.726072816418348,4.14563950139444e-05,0.759034119497161,0,0,NA,"DEs","down"
"srb-13",1,0.996374859504649,0,1.82861104432893,1,10537.7464098644,1,0.999826500495447,0,0.00358617691806129,0,0,0.00662899369702239,0,78.7483072472405,3.70783403980113e-11,0.833123359472726,4.82778644793383e-11,0.868806482876586,1.11022302462516e-16,2.96454394718346e-16,NA,"DEs","down"
"H17B01.5",1,0.99690699807638,0,2.96889154923631,1,11072.2259084676,1,0.999731933243356,0,0.00619430558574223,0,0,0.00918278635079331,0,75.9326828709289,7.48199169287034e-10,0.914557421574259,9.49898368262186e-10,0.947074677128257,2.22044604925031e-16,5.90371251819564e-16,NA,"DEs","down"
"T07G12.2",1,0.996746607530784,0,2.32148633402436,1,13029.0082504617,1,0.999821853457712,0,0.00461856118235166,0,0,0.00755270593349272,0,75.9326039091578,2.12848738634364e-10,0.877342067774523,2.73098985625428e-10,0.912099283876183,2.22044604925031e-16,5.90371251819564e-16,NA,"DEs","down"
"tkr-2",1,0.996477227422981,0,1.78920927107946,1,10608.626028369,1,0.99983137236093,0,0.00336883286242121,0,0,0.00630297761356227,0,75.9318258037082,2.92913915345139e-10,0.789390588837636,3.74851920333656e-10,0.824107453137843,2.22044604925031e-16,5.90371251819564e-16,NA,"DEs","down"
"F28C6.9",1,0.996953008375222,0,2.62140222295775,1,12467.074529568,1,0.999789778176044,0,0.00516192132145186,0,0,0.00798739404477288,0,73.1175706463197,2.49523735007529e-11,0.86103368793014,3.25766188070544e-11,0.896546233544568,8.88178419700125e-16,2.33222888927524e-15,NA,"DEs","down"
"nhr-214",1,0.996795566959846,0,2.00086868812833,1,13425.282190805,1,0.999850984843377,0,0.00364051293197131,0,0,0.00641164964138231,0,71.7112767989452,1.88203730377978e-09,0.868148006910827,2.37155564923462e-09,0.903495813916319,1.88737914186277e-15,4.92084263672932e-15,NA,"DEs","down"
"F02D8.9",1,0.996675972122466,0,1.7000269320868,1,13032.5585479024,1,0.999869572410097,0,0.00293414475114106,0,0,0.00565094544664203,0,70.3039883678284,1.35466826645114e-09,0.856900512367165,1.71262319575968e-09,0.892468874153646,3.66373598126302e-15,9.48360164345323e-15,NA,"DEs","down"
"srt-70",1,0.996981969549329,0,2.30448614406727,1,12959.3113251847,1,0.999822206877784,0,0.00423820908498153,0,0,0.0069550097804825,0,70.3036987164462,1.84869120012365e-10,0.811034769757928,2.37520863338444e-10,0.846201589042824,3.66373598126302e-15,9.48360164345323e-15,NA,"DEs","down"
