,acr-21,cht-1,col-48,col-69,col-95,col-97,col-113,csp-2,daf-28,dhs-26,dsl-3,ech-9,flp-9,flp-11,flp-13,fut-4,gcy-5,gcy-6,gcy-14,gcy-27,glt-4,glt-5,gly-1,gpa-6,gst-9,gst-14,gst-16,hen-1,ins-20,ins-22,ins-25,ins-26,ins-30,inx-12,inx-13,mec-10,mec-17,mec-18,mpk-2,mtd-1,nas-8,nas-29,nas-31,nhr-9,nlp-2,nlp-6,nlp-15,nlp-20,pps-1,pqn-35,rom-2,spp-9,sra-6,sra-12,sra-14,srd-12,srd-67,sre-1,srg-15,srg-22,srg-24,srg-61,srh-1,srh-3,srh-8,srh-11,srh-17,srh-18,srh-30,srh-40,srh-41,srh-74,srh-75,srh-78,srh-85,srh-95,srh-98,srh-109,srh-116,srh-120,srh-131,srh-134,srh-140,srh-145,srh-146,srh-148,srh-159,srh-166,srh-178,srh-186,srh-193,srh-199,srh-201,srh-204,srh-207,srh-214,srh-216,srh-218,srh-220,srh-222,srh-236,srh-265,srh-275,srh-276,srh-279,srh-281,srh-105,sri-6,sri-17,sri-21,sri-32,sri-38,sri-43,sri-45,sri-46,sri-53,sri-54,sri-60,sri-65,sri-66,sri-69,sri-72,sri-73,sri-74,sri-77,srr-1,sru-4,sru-6,sru-16,sru-33,srv-2,srv-3,srv-16,srw-1,srw-2,srw-7,srw-9,srw-10,srw-11,srw-16,srw-19,srw-33,srw-61,srw-63,srw-71,srw-84,srw-87,srw-89,srw-91,srw-94,srx-2,srx-9,srx-23,srx-56,srx-62,srx-74,srx-86,srx-114,srx-129,srx-130,str-4,str-9,str-30,str-37,str-48,str-60,str-73,str-74,str-131,str-155,str-156,str-178,str-190,str-222,sym-1,tre-5,cal-5,vem-1,vha-1,vha-2,vha-4,vha-5,vha-9,vit-6,sod-5,ttr-39,irld-21,fbxa-155,C05B5.8,C05D12.2,C06A12.8,stdh-3,str-264,C07A9.10,C08E8.1,C08E8.4,C08E8.6,srz-29,C09H10.9,ttr-43,pals-8,clec-185,C27A7.8,cutl-27,clec-230,C29F4.3,clec-199,C31C9.2,C32H11.3,C34B4.5,chst-1,C49A1.1,clec-198,lgc-48,C53C7.3,C55A1.6,srz-44,frpr-5,fbxa-141,F02A9.1,F07C6.3,F07H5.6,nlp-57,F08H9.4,F13E9.8,F14D7.7,srz-103,srz-16,F22D6.15,pals-14,F23A7.5,F23D12.3,F25D1.5,lurp-2,lurp-3,F26C11.1,F26C11.3,clec-196,F27E5.5,F28H6.7,F31B9.4,F35B12.9,F35C11.7,F36D3.8,clec-169,F38C2.4,flp-22,F40F8.4,F41E7.6,F46A8.8,F47B8.8,F49C12.7,vha-17,F53F4.1,F53F4.2,F53F4.13,F54B8.4,F54D1.1,F54F7.2,nhr-192,F57B1.1,sre-31,sre-30,ttr-50,droe-4,F59D12.3,srz-42,srz-59,hpa-1,K01D12.5,K02E11.3,K02E11.4,K02E11.5,K02E11.6,K02E11.9,srz-74,K03D3.2,srz-61,K04D7.6,srz-14,nhr-199,K07A1.4,K07A1.6,cri-1,srz-12,K09G1.1,K10D11.4,M01G12.6,M02G9.3,M04C9.2,M04D8.8,M153.3,srt-44,R02D5.4,vha-20,R03G8.6,R05A10.2,R05A10.4,tag-209,acs-18,R11D1.3,R11D1.7,R12G8.1,irld-14,ugt-30,lgc-14,lgc-16,T03E6.8,T04C12.3,T05E11.8,ttr-15,nhr-272,sre-28,T09A5.14,snt-7,T10G3.2,T11B7.5,cht-2,T20F10.2,srz-6,xbx-5,srz-99,T26C5.5,irld-52,srsx-36,T26H8.4,T27E7.4,W04E12.4,sre-35,sre-33,sre-43,Y6E2A.5,srz-91,irld-56,Y37D8A.26,Y38E10A.17,nhr-234,Y39B6A.36,sre-47,Y44A6D.6,Y47H10A.5,Y51A2B.2,hmit-1.2,Y54G11A.4,sre-42,sre-26,Y57A10C.8,Y57G11C.9,Y57G11C.38,Y67A10A.10,srz-96,Y69H2.10,irld-58,Y75B8A.34,Y87G2A.16,srz-95,Y105C5B.1,Y105C5B.8,Y105C5B.17,ssu-1,Y113G7A.15,irld-20,ZK218.4,ZK662.2,ZK822.4,ZK856.7,ZK909.6,srz-10,ZK1086.3,sre-5,cyp-34A6,cyp-34A7,B0281.5,B0294.1,B0478.3,B0563.5,C01B10.7,snet-1,srt-65,C03B1.6,C04F5.2,C06E4.3,C06E4.6,sre-3,C08D8.1,C10A4.6,C10F3.7,C12D5.9,C12D5.10,C13A10.2,C15H9.2,C16B8.2,C16C8.7,C17F3.1,C18H7.6,srsx-34,C25G6.4,C27H5.6,C31B8.1,C33G8.2,C33G8.4,C34F11.5,srbc-6,nhr-260,eri-6,oac-59,C42D4.1,C48E7.1,nhr-166,C50E3.7,sre-53,C52B9.10,C53B7.2,C54F6.6,nekl-4,trk-1,clec-45,cutl-5,sre-39,F11C7.2,F11C7.7,lgc-51,F14B8.4,irld-30,F16F9.3,F18E9.4,F18G5.5,F20A1.1,F20A1.10,exc-9,ilys-5,F22B7.3,slc-28.1,slc-28.2,F35F11.3,F36D4.4,F36H9.1,oac-21,F39F10.2,F39H12.2,nhr-183,F42A6.5,F42C5.5,F43C11.7,F44B9.10,F45E1.2,F52E1.2,oac-31,bcmo-2,pmt-2,F54D12.4,F54E2.5,F55C12.2,srz-20,srz-23,F58F6.6,F59A7.2,F59A7.5,H41C03.2,K03B4.6,irld-40,irld-44,K09B3.1,K09C6.3,K09D9.3,K10C2.7,M03E7.2,M03F8.5,oac-41,R05D8.7,R08E5.3,R08E5.4,srt-30,chil-14,R13D7.2,T02B11.4,T06D4.2,T07D1.3,T10E9.3,T13C2.2,dmsr-14,T20D4.5,dmd-8,dlhd-1,T24A6.20,T28B4.4,srz-32,srt-40,srz-28,irld-15,Y32H12A.9,spp-23,Y34F4.2,Y37F4.1,Y39H10A.1,Y41D4B.26,Y42G9A.2,irld-17,Y48G9A.7,fbxa-1,Y54G2A.32,Y55H10A.2,Y65B4A.4,Y73B6A.3,nlp-40,Y76B12C.9,fbxa-5,fbxa-75,ZC196.8,ZC196.9,ZC239.15,ZC266.1,ZK488.6,ZK697.1,srz-3,swm-1,srz-69,srz-62,srz-63,srz-102,srz-11,srz-71,Y54G2A.38,Y79H2A.12,F37C12.18,ZK822.6,F33H1.6,srxa-12,srxa-13,Y53C12A.8,C54C6.7,F11A5.16,spp-21,ZK381.8,Y49F6B.12,C27D6.12,F56D6.14,srz-105,C31B8.16,B0432.14,H17B01.5,flp-28,F22G12.7,clec-224,Y67A10A.11,T25B9.11,K01A6.7,ZC250.5,F14D7.12,R11D1.12,C38C3.10,C08E8.9,F20E11.17,Y6G8.9,F07B10.7,T26H8.5,Y26G10.4,K02A6.4,Y44A6D.7,W07G4.8,M03F8.7,C18H7.12,H05C05.4,T11F9.22,K01A6.8,B0496.11,Y25C1A.14,F46B3.23,F56H9.9,Y71H9A.10,C04F12.16,F55H2.8,F26F2.13,F36D3.16,C03G5.14,C02B8.12,K09H9.9,C02H6.3,ZK105.13,C03G6.21,C37C3.17,F21C10.17,R02F11.11,C06A12.19,F54E2.9,K09D9.14,T28D9.16,F27D9.13
ADF:510_650-390_510,0.0,0.014465702286514238,0.0,1.0,0.0,0.0,1.0,0.0,0.33135752493855714,0.0,0.30442477876106194,0.0,0.30873142250530783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2880932556203164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808383233532934,1.0,0.0,0.3986880466472304,0.0,1.0,0.0,0.5658612626656273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18526170798898073,0.0,0.11726716519374575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202388852023889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09516691579471852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28270676691729324,0.2331632653061224,0.18891257995735608,0.07658195463073511,0.042159976898642794,0.0,0.03515625,0.0,0.29123328380386326,0.0,0.0,0.0,0.37201365187713314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10807453416149067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41402116402116407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15269855199648968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16283756549778317,0.0,0.0,0.7707423580786026,0.213586856193465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028985507246376826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04749340369393141,0.0,0.0,0.0,0.014462397765808897,0.0,0.0,0.0,0.14588528678304238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043357933579335754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05821339082804038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15323854660347552,0.0,0.0,0.0,0.0,0.3342997970426211,0.0,0.10084985835694052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41743119266055045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9420364637082901,1.0,0.14932126696832573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120622568093385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.314520266803489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41264583033270924,0.034510273289447405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24465558194774348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04797047970479705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3826331216414265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADL:390_510-330_390,0.0,0.24412994532003862,0.22093023255813957,1.0,0.0,0.1341772151898734,0.0,0.0,0.0,0.0,0.2568250758341759,0.0,0.4656188605108055,1.0,0.1417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003891050583658,0.0,0.0,0.0,0.0,0.0,0.8054711246200609,0.05192107995846314,1.0,0.0,0.4075723830734966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11737089201877934,0.0,0.1704016913319239,1.0,0.0165184243964422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06885593220338983,0.0,0.0,0.0,0.0,0.0,0.007991587802313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01673963430337368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456538170823885,0.0,0.0,0.0,0.0,0.0,0.0,0.0811073336571151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029299299796394698,0.0,0.19215686274509805,0.6749116607773852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1028708133971292,0.0,0.1281533804238143,0.08074534161490683,0.03705144413109014,0.0227489280609814,0.13934845642162713,0.15492957746478875,0.0313825275657337,0.0,0.06320907617504051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222143,0.0,1.0,0.0,0.0,0.912313432835821,0.0,0.005206602414977291,0.0,0.002901535005615874,0.0,0.0,0.0,1.0,0.0191793041926851,0.0,0.1297071129707113,0.0,1.0,0.6903225806451613,0.041278295605858856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447154471544715,0.0,0.0,0.0,0.0,0.0,0.09991171277221896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11504424778761062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250336239497458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042417916113114434,0.0,0.0,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905511811023623,0.0,0.0,0.0,0.613308223477715,0.009680065627563577,0.0,0.0,0.0,0.017767348307073414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09482496194824962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439066865000181,0.15077605321507762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022421524663677,0.02702702702702703,1.0,0.16113744075829384,0.0,0.0,0.0,0.0,0.0,0.48684210526315785,0.9096774193548387,0.0,0.0,0.0,0.0014257013170622813,0.0,0.0,0.0,0.09777777777777777,0.0,0.0,0.0,0.0,0.2781065088757397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022778614457831324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06867096448863018,0.0,0.0,0.22160664819944598,0.0,0.0,0.0,0.0,0.0,0.0,0.007158590308370044,0.0,0.0,0.1846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.057437407952871854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012564655623730446,0.13988657844990546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958868894601541,0.0,0.0,0.0,0.02006172839506173,0.0,0.0,0.0,0.0,0.025839793281653745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010181618051733624,0.0,0.0,0.6793650793650793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048780487804878044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09146341463414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005475040257648953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010187543412827045,0.5147857573928786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADL:510_650-390_510,0.0,0.14827918944998394,0.45348837209302323,1.0,0.0,0.1341772151898734,1.0,0.0,0.0,0.0,0.0,0.0,0.5343811394891945,0.0,0.1417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25697211155378485,0.45311327831957987,0.0,0.0,0.07003891050583658,0.0,0.0,0.030541871921182268,0.0,0.0,0.8054711246200609,0.29283489096573206,1.0,0.0,0.18485523385300665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722408026755853,0.6713615023474179,0.0,0.17632135306553912,0.0,0.020330368487928845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966165413533835,0.0,0.16979091564527757,0.0,0.34037963761863677,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.0,0.0,0.5876288659793815,0.0,0.0,0.0,0.13617021276595745,0.0,0.31038135593220334,0.14830011723329423,0.08130081300813008,0.2569190600522193,0.0,0.0,0.21461619348054678,0.07781282860147214,0.09361880772460118,0.0,0.3252840909090909,0.0,0.0,0.0,0.0,0.0,0.13443214009786247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41761148904006046,0.21565217391304348,0.0,0.13286713286713286,0.023817742492233347,0.0,0.0,0.2646915978630403,0.0,0.0,0.3229305002213369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16219062664560294,0.29175150220986246,0.12539899680802552,0.19215686274509805,0.6749116607773852,0.0,0.0,0.0,0.0,0.0,0.06286186931348221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36492890995260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20240089335566724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15087122821929452,0.0,0.0,0.0,0.0,0.0,0.33612440191387566,0.0,0.4359233097880929,0.07897071872227153,0.08129923174170958,0.04126965221534061,0.14958212519188127,0.5633802816901409,0.0549901046084252,0.0,0.010534846029173418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11398496240601504,0.0,0.0,0.0,0.0,0.5111111111111111,0.0,1.0,0.14820728697924226,0.0,0.01958955223880597,0.0,0.21923119530297994,0.0,0.2100336952452265,0.0,0.041278295605858856,0.0,0.0,0.5043487957181089,0.0,0.401673640167364,0.0,1.0,0.38064516129032255,0.8475366178428763,0.0,0.0,0.0,0.09548944337811899,0.0,0.0,0.0,0.0,0.0,0.0,0.3680981595092025,0.18613964826745605,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08943089430894313,0.0,0.0,0.0,0.0,0.0,0.005370806356680409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13106796116504854,0.2444233507356431,0.348575712143928,1.0,0.0,0.0,0.11504424778761062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278295605858855,0.0,0.0,0.3831547967531131,0.1941083640189374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.04014044410704117,0.0,0.0,0.45,0.0,0.0,0.0,0.30899230672215916,0.0,0.0,0.0,0.6091772151898734,0.0,0.0,0.0,0.40944881889763785,1.0,0.2557692307692308,0.0,0.54676710608914,0.0620180475799836,0.0,0.0,0.03286384976525821,0.08959101575595045,0.0,0.0,0.0399002493765586,0.015603613468382151,0.0,0.0,0.0,0.0,0.0,0.0944055944055944,0.17234848484848486,0.0,0.0,0.172561629153269,0.0,0.0,0.0,0.0,0.07351598173515983,0.0,0.0,0.0,0.0,0.0,0.0,0.38796680497925307,0.15223880597014927,0.0,0.11007510067844577,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24887892376681614,0.9459459459459459,1.0,0.1895734597156398,0.0,0.0,0.0,0.09869739478957916,0.0,0.21356275303643724,0.09032258064516129,0.0,1.0,0.0,0.2517121809658457,0.2153221125943123,0.0,0.0,0.0,0.0,0.12209302325581395,0.0,0.12719298245614033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22063253012048195,0.0,0.0,0.17571348628987124,0.0,1.0,0.0,0.0,0.0,0.2429283730150105,0.19260918253079506,0.0,0.778393351800554,0.0,0.0,0.0,0.0,0.0,0.0,0.3127753303964758,0.30236794171220405,0.0,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.04656319290465632,1.0,0.0,0.0,0.0,1.0,0.11929307805596463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433145561535401,0.1852551984877126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714652956298199,0.0,0.059164733178654304,0.0,0.02006172839506173,0.07300188797986154,0.043806646525679754,0.0,0.0,0.3104942902392265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15932856356631805,0.2154044196524351,0.0,0.03492063492063492,0.0,0.0,0.16210362155605612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567338282078473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.646551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731707317073171,0.0,0.0,0.0,0.08672480620155038,0.0294062205466541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051421893260615505,0.0,0.0,0.0,0.0,0.13827160493827162,0.05464238116392713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672811059907834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006946052326927547,0.16173808086904037,0.0,0.0,0.6560846560846562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226215644820296,0.0,0.5678391959798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013312693498452011,0.0,0.0,0.0
