,aat-5,abu-8,aco-2,acr-8,act-1,act-3,act-4,alh-8,alh-12,anc-1,aqp-2,aqp-3,aqp-9,ark-1,asb-2,asg-1,asg-2,asm-1,atf-5,atn-1,atp-2,atp-3,F23H11.5,bre-1,cah-4,cal-2,ccg-1,cco-1,cct-1,cct-4,cct-5,cct-6,ceh-33,cey-1,chn-1,cpi-1,clu-1,cnb-1,col-58,col-65,col-74,col-107,col-125,col-130,col-165,col-166,col-168,coq-3,coq-6,cor-1,cpl-1,cpn-3,csq-1,ctb-1,ctn-1,cts-1,cyc-1,cyn-1,cyn-3,deb-1,dhs-6,dig-1,dim-1,dnj-5,dnj-20,dpf-1,dpf-2,dpy-14,dur-1,dyc-1,dys-1,alp-1,eat-6,ech-6,eef-2,eef-1A.1,egl-4,elb-1,emb-9,far-1,fbl-1,frm-1,frm-10,ftt-2,fum-1,fzo-1,gas-1,gei-15,glt-1,gly-18,gpc-2,gpd-3,grd-14,grk-1,grl-16,hif-1,him-4,hsp-1,hsp-25,hsp-60,hum-7,icd-1,ifb-1,iff-2,ins-27,inx-18,isp-1,jph-1,kin-2,klp-11,lap-1,ldh-1,lec-1,lec-2,lec-3,lec-5,lec-9,let-70,let-363,let-721,lev-1,lev-11,lin-18,lin-33,lpd-5,lpd-8,mbf-1,mca-3,mdl-1,mec-2,mec-5,mev-1,mif-2,mlc-1,mlc-2,mlc-3,mpk-1,mup-2,myo-3,nac-3,ncx-4,nhr-20,nhr-101,nlp-33,rae-1,ntl-4,nuo-1,oig-2,ost-1,par-1,par-5,pat-3,pat-4,pat-6,pat-10,pfn-3,phb-1,pmp-3,pqn-22,ketn-1,pqn-62,abu-14,pvf-1,pxf-1,rab-10,rab-19,ram-2,rnh-1.0,rla-0,rla-1,rla-2,rpl-1,rpl-2,rpl-3,rpl-4,rpl-5,rpl-6,rpl-7,rpl-7A,rpl-9,rpl-10,rpl-11.2,rpl-12,rpl-13,rpl-14,rpl-15,rpl-16,rpl-17,rpl-18,rpl-19,rpl-20,rpl-21,rpl-22,rpl-23,rpl-24.1,rpl-25.1,rpl-25.2,rpl-26,rpl-27,rpl-28,rpl-29,rpl-30,rpl-31,rpl-32,rpl-33,rpl-34,rpl-35,rpl-36,rpl-38,rpl-39,rpl-36.A,rpl-43,rps-0,rps-1,rps-2,rps-3,rps-4,rps-5,rps-6,rps-7,rps-8,rps-9,rps-10,rps-11,rps-12,rps-13,rps-14,rps-15,rps-16,rps-17,rps-18,rps-19,rps-20,rps-21,rps-22,rps-23,rps-24,rps-25,rps-26,rps-27,rps-28,rps-29,rps-30,rpy-1,sca-1,seu-1,shw-3,skr-1,snb-1,snf-1,snf-3,snf-11,soc-2,sod-1,spc-1,stn-1,sto-2,sup-10,sym-4,lim-9,tag-18,nck-1,asd-2,tag-52,sdhb-1,ant-1.1,cpna-1,madd-3,bckd-1B,tag-174,tax-6,tni-1,tni-3,tnt-2,tpi-1,tps-2,tre-1,tsp-8,twk-18,twk-24,twk-42,ubc-12,ubl-1,ubq-2,unc-1,unc-13,unc-15,unc-16,unc-22,unc-27,tln-1,unc-38,unc-43,unc-44,unc-54,unc-60,unc-68,unc-73,unc-87,unc-89,unc-93,unc-95,unc-97,unc-112,gyg-1,vab-10,vha-10,zig-1,zyx-1,tufm-1,wwp-1,scpl-1,dmd-6,B0379.1,B0491.5,B0513.5,C04F12.8,C06A1.2,atp-5,C13C4.7,mma-1,C14H10.2,har-1,C18E9.4,C25G4.2,dlat-2,C33A12.1,rsu-1,scl-5,ttr-5,C47G2.3,rin-1,C49A1.10,C50B8.1,C50F4.8,C51E3.9,ril-1,ncs-5,rskn-2,D1086.8,D2030.4,E01G4.3,mrps-5,mrpl-53,F01G4.6,F02E9.5,F08B12.4,F08G5.3,F09B9.4,F10D11.6,F13D12.10,F13G3.12,ubql-1,timm-23,F17C8.3,eef-1G,F17C11.11,F20D1.9,ncs-4,F22D6.2,nduf-6,dlat-1,F23D12.7,ndk-1,tct-1,F25H9.7,F26E4.6,F27D4.1,F30F8.9,F30F8.10,F31D4.9,F32D8.10,sdhd-1,F33C8.4,F35B12.10,idhg-1,F36A2.7,F36F2.1,mtx-1,F40F8.5,sprr-2,F42G10.1,idha-1,F44E5.1,F44G4.2,F45H10.2,F45H10.3,ztf-7,suca-1,F48F7.6,F49E2.5,kbrl-1,abts-1,acaa-2,F53C11.4,cut-2,F53F4.10,F54D5.12,F57A8.1,F57A8.4,F58B3.6,F58D5.5,F59A2.5,F59C6.5,H01G02.1,H01G02.3,H19N07.3,H27A22.1,H28O16.1,ttr-51,endu-1,rack-1,K07A1.10,K08C7.6,K08E3.5,K08F9.4,trpp-6,K09C8.7,cpg-7,istr-1,K11B4.1,K11D9.3,sodh-1,dld-1,M01F1.3,M03C11.1,M05D6.5,M05D6.6,dlc-2,M110.3,chch-3,nduo-6,nduo-1,atp-6,nduo-2,ctc-3,nduo-4,ctc-1,ctc-2,nduo-5,R03D7.4,R04F11.2,R05D7.1,R06C1.4,prdx-3,pck-2,R31.2,dtmk-1,R53.4,mnk-1,mrps-14,T01G1.2,T02D1.8,mrps-12,aldo-1,T05H10.3,pdha-1,T09A5.5,noca-1,cni-1,cyp-13A6,T12A7.6,hip-1,T12D8.9,sqst-1,T19A6.1,dod-6,T21B6.3,enol-1,hlb-1,T22C1.6,T23G5.2,T26E3.4,T27E9.2,ucr-2.1,nuo-6,W01D2.1,mfn-1,W04G3.7,W06A7.2,W09C5.8,nduf-7,ttr-16,ttr-17,hum-9,Y17D7B.4,cco-2,Y39A1A.20,Y39A1A.21,Y43F8B.1,Y43F8B.11,Y44A6C.1,Y44A6D.3,Y45F10B.13,men-1,glrx-5,ttr-24,ttr-25,Y51A2D.14,Y51H1A.3,Y53H1B.2,Y56A3A.7,Y56A3A.19,tric-1B.1,tag-273,nuo-3,prp-6,Y63D3A.7,fbxa-220,micu-1,kdp-1,Y69E1A.5,lron-12,Y76A2B.5,gpi-1,Y105C5A.15,Y105C5B.5,ZC247.1,ZC412.3,glb-1,ZK809.8,gdh-1,chpf-1,ZK858.5,vps-15,ZK1025.3,ZK1058.9,ZK1073.1,ZK1320.11,ZK1321.4,R13H4.2,B0205.6,cpna-2,B0252.3,anmt-1,B0310.1,mai-2,B0546.4,C02E7.6,C02E7.7,C02F5.12,tag-278,sdha-1,lgc-9,pdhb-1,pac-1,C05D11.9,C06A5.3,sams-4,C08G9.1,C14B9.10,sfxn-2,C15H9.9,C16A3.4,C16A3.5,C18B2.3,C24A1.3,C24A3.2,C25H3.7,C25H3.9,C25H3.10,C28H8.4,pxl-1,C29F5.1,mrpl-32,idhg-2,C32D5.8,C34B2.8,C35B1.5,C37A2.7,C37C3.2,ttr-33,adss-1,bicd-1,psmd-9,acer-1,C44B11.6,ubr-4,C46C11.3,acs-17,C46G7.2,C48B6.10,C50D2.5,test-1,C54F6.5,vps-32.1,CD4.3,gstk-2,D2063.1,D2092.4,cyc-2.1,EGAP4.1,F08D12.7,F08F3.10,molo-1,hach-1,F10G2.1,bcl-11,F23C8.5,F25B5.6,F25G6.8,F27C1.2,pcca-1,dip-2,F28B3.6,F28B3.10,F28H1.4,F29B9.11,F29C4.2,F32D1.5,F33D4.4,mrpl-1,F35A5.1,F35H12.1,F37C12.3,nspb-4,F38E9.5,F39C12.1,F40A3.6,F41B4.1,vps-60,F41F3.3,F42C5.4,F42C5.9,ifo-1,F42G8.10,msra-1,F44B9.2,F46C8.3,F46H5.3,F47B7.1,acs-16,F48D6.4,F52C9.3,pccb-1,F52H2.7,F53A3.1,F53F10.2,F54A3.5,rog-1,eef-1B.1,mrpl-2,F56B3.11,ucr-1,F57B9.1,flap-1,ipgm-1,F57B10.8,ucr-11,F58F12.1,lgc-30,H14A12.3,ttr-47,K02A6.3,K02D10.1,K02F3.9,moma-1,K03E5.2,nuo-4,acdh-3,K07C11.8,slc-25A10,K11H12.8,K12H4.4,K12H4.5,M01G5.3,zig-12,asns-2,M60.4,R05F9.6,sgt-1,R10H1.1,R11G1.6,R12E2.7,hsp-75,T01B11.2,T02H6.11,T03F1.11,T03G6.3,T05E7.4,atp-4,T06F4.1,rbm-5,cerk-1,T10H9.1,T14A8.2,immt-1,T19C3.4,T19D2.3,T20H4.5,ogdh-1,T23E7.2,T23F2.5,tat-4,clik-1,T26A8.4,lgc-34,trak-1,eif-1,ttr-6,W01B11.6,W02D3.12,dlst-1,W03F8.4,W04C9.2,W05F2.4,pck-1,W08A12.2,Y4C6B.7,Y23H5B.8,Y32H12A.7,Y37E3.8,Y38F2AR.3,ckr-2,Y40B10A.9,Y40C7B.1,mvk-1,trx-4,nuo-5,Y47D7A.13,Y53G8AL.2,Y53G8AM.8,Y53G8B.2,nduf-5,Y54F10AM.5,Y54G2A.11,Y55D5A.4,immp-2,Y57G7A.11,npr-5,Y61A9LA.3,icd-2,fln-1,cisd-3.2,Y67D8A.2,Y69A2AR.3,epg-9,Y69A2AR.18,yop-1,Y71H2AM.4,Y71H2AM.5,Y71H2B.4,pfk-1.1,Y72A10A.1,Y73B3A.18,blos-2,Y73C8B.3,hxk-3,Y82E9BR.3,Y94H6A.8,Y97E10AR.1,Y102A11A.7,set-30,ttr-48,mtx-2,oaz-1,tomm-7,slc-17.7,ZK813.4,ZK816.4,ZK1236.5,rpl-41.2,cex-1,tsp-21,cisd-1,bpnt-1,tag-243,Y66C5A.1,mrps-30,tag-321,nsy-7,K09F5.6,T10H9.8,F15B9.10,lsy-12,oxy-5,F57B1.9,C41G7.9,F38A6.5,Y53C12A.10
ADF:510_650-390_510,0.0,0.0,0.46428571428571425,1.0,0.0,0.09645961416154339,0.3608859607299207,0.0,1.0,0.3064956905612781,0.5219220522464528,0.0,0.0,0.0,0.04627383015597921,0.05950288727090133,0.40384615384615385,0.0,0.21573359073359072,0.14285714285714285,0.7474290415466887,0.08365019011406845,0.06538152610441765,0.09151795176126488,0.17057851239669422,0.08021390374331551,0.7120622568093385,0.0004994292237443247,0.04185311924190578,0.3857277585664885,0.21438780371605526,0.1691215616681455,1.0,0.04670237184391734,0.13160987074030547,1.0,1.0,0.16226777706598333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.42681728880157177,0.0,1.0,0.0,1.0,1.0,0.20570761722894126,0.24381095273818457,0.08395845354875936,0.009753831862517456,0.536388140161725,0.07657316148597423,0.5621621621621622,0.5964912280701753,0.0,0.6556603773584906,0.017441860465116275,0.25316455696202533,1.0,0.0,0.0,0.0,1.0,1.0,0.6447592067988669,0.050643292839202395,0.041254834550923915,0.30737035524703954,0.4484170735548905,0.09278350515463919,0.09278350515463918,1.0,0.29607083563918096,1.0,0.280152854072128,0.16501883239171372,0.0023268129081951954,0.04908663005715568,0.6596091205211727,0.5352260778128286,1.0,0.0,0.0,0.011520028140526774,0.24341103432119007,1.0,0.029455081001472757,0.0,0.333607365998027,0.0,0.030282124832068578,1.0,1.0,0.0,0.052049504081453514,0.0,0.1310063463281958,0.0,0.601317957166392,0.029814665592264287,0.1595615103532278,0.24242962436728535,0.020981870034630236,0.41071428571428575,0.12243547319655858,0.22055335968379444,0.06489945155393052,0.5170534184706432,0.9430051813471502,0.7988095238095237,0.0576463845639507,0.002204585537918871,0.176500508646999,0.4963680387409201,1.0,0.0,0.034957921020993245,0.24003750586029068,0.21495877502944638,0.22164214523018505,0.04045537710916854,0.10964833183047792,0.0,1.0,0.26134453781512607,0.19810288215979563,0.0,0.27974276527331193,1.0,0.024102311854402352,1.0,0.0,1.0,0.0,0.1130036030134294,0.0,0.0,0.4110929853181077,0.16458923512747875,0.035002430724355875,0.18680089485458617,0.0,0.1864773820981713,0.15498725684536133,0.11745619727449705,0.49537037037037046,0.09119943222143369,0.3927530593218473,0.08384819064430715,0.9774127310061601,0.02734147760325773,0.0,0.0,0.0,1.0,1.0,0.4571150097465887,0.12543554006968638,0.2678684195418795,0.0,0.30018001800180016,0.13663776856388996,0.12759415833973867,1.0,0.33540372670807456,0.08821607492920935,0.12547819433817908,0.011576135351736395,0.12881144990665838,0.41343570057581575,0.18169865895345777,0.030379746835443037,0.2380123437252729,0.048245112610037756,0.0,0.08744050980075825,0.4162727886563133,0.003278688524590164,0.3331967213114754,0.08464295561069754,0.43891050583657587,0.026595744680851064,0.19971418363701327,0.21864458754983132,0.0,0.4160539215686275,0.33519358214161143,0.023009248815700434,0.6252684323550466,1.0,0.22461170848267623,0.06147021546261087,0.0,0.0,0.9064124783362217,0.24208333333333332,0.3309698078682525,0.16187989556135768,0.0,0.6705989110707804,0.28513429106808247,0.0,1.0,0.22589238145977625,0.3248991565823249,1.0,0.17381546134663342,0.0,0.5600702282417859,0.18898030416355024,0.301208127402526,0.0,0.18446017166089443,1.0,1.0,0.2744186046511628,0.007097497198356389,0.05971769815418024,0.17537746806039492,0.004913121629718422,0.0,0.01483982412060302,0.03947598253275108,0.002523659305993691,0.016847515705311247,0.029948867786705625,0.0,1.0,0.028429019752630614,0.14397545752671112,0.02964877603770716,0.0341010533833244,0.26829268292682923,1.0,0.2049602246139448,0.028285615729561918,0.0,0.4195025496929961,0.018324607329842913,0.5833333333333334,0.09327294078174803,0.12286272594040062,0.9555984555984557,0.0,0.28155339805825247,1.0,0.016603415559772298,0.06655101718971776,0.13094245204336946,0.1013745704467354,0.0,1.0,0.6528803545051698,1.0,0.019756535621632418,1.0,0.0,0.17197005147402902,0.023461546301392185,0.0,0.3198090692124105,0.08705882352941183,0.17678100263852245,0.1655651300928637,0.02336728579988016,0.3029585798816568,0.32254196642685845,0.18230314275774095,0.1796585003711953,0.6016320474777447,1.0,0.0,0.0,0.0,0.21509433962264154,0.09038572251007486,0.1225447082966872,0.3621140336546316,0.24166666666666667,0.0,0.031810982048574486,0.0,0.4444444444444444,0.018125854993160048,0.21796276013143484,0.1669630642954856,0.023366261398176314,0.0,0.04135224871717477,0.07142857142857141,0.2189686924493554,0.4514705882352941,0.992110453648915,0.6467236467236467,1.0,0.327968923418424,0.37436254056560037,1.0,1.0,0.13280429455012252,1.0,0.015303682448589193,0.11726384364820848,0.12100139082058407,0.0,0.2509647371922821,0.06401766004415012,0.30849539406345955,1.0,0.0,0.0,0.12786319422654535,0.0,0.3118811881188119,0.0,0.6892265193370165,0.15564598168870808,0.2945648042569365,0.2578947368421053,0.14187192118226608,0.4404024767801858,0.0,0.0,0.4616079494128274,0.9415083135391924,0.7750865051903114,0.11821705426356587,0.0,1.0,0.4108433734939758,0.0,1.0,0.0,0.32335766423357665,0.577639751552795,0.6161567877629064,0.36334405144694526,0.1534493874919407,0.3644477500929713,0.125,0.5901116427432217,1.0,0.0,0.0,0.0,0.11687704534829356,0.425531914893617,1.0,0.4791111111111111,0.7857142857142857,0.3191126279863481,1.0,0.027352297592997805,0.6638655462184874,0.1771823681936041,0.0,0.10288754273126835,0.41065345308144935,0.35911602209944754,0.0859425962165688,0.9024918743228603,0.008324084350721421,0.5169491525423728,0.4875565610859728,0.0,0.20133729569093609,0.0,0.0,0.49662296384584825,0.4611398963730569,1.0,0.7968671045982819,0.0,0.0,0.0,0.19675262655205347,0.33912363067292645,0.07089009390292292,0.21972379603399428,0.5062271062271062,0.8659147869674185,0.07129605088788764,0.0009732360097323509,0.44645669291338586,0.013188379967920166,0.003865315237931627,0.6072948328267477,0.08916055419722904,0.0,0.29268292682926833,0.12951334379905807,0.09311823565448232,0.0,0.1308040770101925,0.0016028495102404375,0.18366013071895426,0.2268838626508848,0.0,0.20608899297423883,0.7805755395683454,0.563302752293578,0.2427789795139331,0.0,0.4282511210762332,0.1660473303344416,0.06371515577418603,1.0,1.0,0.21988979270532666,0.1365481021723562,0.0,0.0,1.0,0.20299251870324186,0.0,0.6405622489959839,0.06612410986775179,0.0,0.046382730455075856,0.5718849840255592,0.23358348968105067,0.0,0.07295173961840629,0.10911925175370228,0.08202397086227345,0.06130538479626453,0.09541033539856707,1.0,0.04464532282710752,0.6084858008755192,0.3371529058059392,0.15742899443527392,0.14774803399793474,0.10849453322119426,0.2542916957431961,0.23716381418092908,0.2157422040627529,0.40362386754139334,1.0,0.37582236842105265,1.0,0.555293562838953,0.38811188811188807,0.5237515225334958,0.6416666666666667,1.0,0.0158020274299344,0.35465186436587426,0.0,0.2925257731958763,0.05138339920948617,0.40194489465153965,0.19630156472261734,0.0,0.0,0.10078110116212607,1.0,0.034728240683422076,0.14134041141340412,1.0,0.5797101449275363,0.05481673694453452,1.0,0.04423963133640555,0.15788493762800224,0.3424715309995782,0.3638888888888889,0.31309297912713474,1.0,0.0,0.25545171339563866,0.0,1.0,0.048437878420925166,0.4851079672375279,1.0,1.0,0.0,0.0,0.3312816799420709,1.0,0.5964912280701754,0.04313725490196084,0.0,1.0,0.0,0.2586405529953917,0.24726631393298062,0.2807775377969763,0.4594594594594595,1.0,0.0,0.5218085106382978,1.0,0.4906303236797275,0.03832116788321171,0.22699386503067484,0.19259111730730927,0.14205344585091415,0.22820129546586945,0.31187472814267075,0.04433497536945814,0.14153999501619738,0.03187140580613871,0.0,0.25618374558303886,0.15742839480733567,0.20792079207920794,0.0,0.0,0.6386554621848739,0.0,0.0,1.0,0.17212608158220025,0.010414083808579229,0.4098816979819068,0.10921273031825796,0.0,0.0,0.3606673766418175,0.011090400745573138,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1333500753390256,0.2863636363636364,0.0,0.0,0.04168044988422099,0.0,0.060124395300621955,0.0,0.1287128712871287,0.3134898962315675,0.14091273018414732,0.022727272727272735,0.0,0.2970806883508417,0.33933933933933935,0.13964686998394865,0.4789180588703261,0.6525023607176581,0.37442922374429216,0.0,1.0,0.3073536768384192,0.006578947368421068,0.3197261663286004,0.0,0.07892659826361481,0.0,1.0,0.004142502071251036,1.0,0.12946177408264053,0.32200509770603225,0.29212752114508783,0.731748726655348,0.23282948819941662,0.0,0.5784114052953158,0.564525993883792,0.05342831700801425,0.0,0.07472838088508085,1.0,0.27481713688610243,0.0,0.0,0.11969532100108814,0.5979020979020979,0.0,0.0,0.03922183871979919,0.8029739776951674,0.0,0.295440692429599,0.0,0.21014522735735858,1.0,0.0,0.0,0.0,1.0,0.0,0.24754901960784315,0.43571741992101803,0.4475524475524475,0.0813483146067416,0.2208469055374593,0.45574162679425845,0.5961298377028714,0.5283018867924528,0.27946127946127947,0.0,0.6624129930394432,0.084958932238193,0.03618634886240521,0.2845528455284552,0.05000000000000001,1.0,0.3916349809885931,0.548425430778372,0.0,0.01862145636464701,0.6320177876598111,0.0,0.0,0.23640256959314773,0.0,0.0,0.027580313094821892,1.0,0.49295774647887325,0.08106194690265484,1.0,0.2848297213622291,0.315008479366874,0.0,0.0,1.0,1.0,0.02457264957264956,0.3112540192926045,0.4351425942962281,0.03478077571669477,0.05613399728383887,0.0,0.3999511360860005,0.02980769230769232,1.0,0.21385799828913601,0.9189485213581599,0.27071178529754963,0.33289401427786935,0.3102253032928942,0.3319006685768863,0.27466666666666667,0.0,0.02312949009987732,0.0,0.2191294047971572,0.02923292797006548,0.0,0.29676817899316343,0.004784688995215294,0.26135693215339234,1.0,0.04215851602023609,0.20861372812920584,0.5551020408163265,0.4182475158084914,0.5770925110132158,1.0,0.06392045454545454,0.0,0.06862745098039218,0.0,0.05865102639296188,0.0,1.0,0.0,0.5223880597014925,1.0,0.3214887167396429,0.7536231884057971,0.0,0.0,0.01834862385321101,0.846153846153846,0.08705357142857148,1.0,0.0,0.2516268980477223,1.0,0.17698091382301906,0.0,0.13168395849960096,0.41666666666666663,1.0,0.14526717018423096,1.0,0.2347140039447732,0.060962566844919866,0.0,1.0,0.02227432590855806,0.21767241379310343,0.0,0.09864603481624754,0.3079056865464632,0.7683881064162754,0.20287621982537238,0.5939597315436241,0.0,1.0,1.0,0.0,0.27035056446821154,0.048841893252769386,0.007915567282321873,0.0,0.0,0.0,0.31908831908831914,0.06594885598923286,0.4090462143559488,0.0,0.06985871271585556,0.2985409652076318,0.12939297124600638,0.13047445255474455,0.1376770538243626,0.26296296296296295,0.0,0.44736842105263164,1.0,0.0,0.32461240310077516,0.1035586153398623,1.0,0.4125642909625275,0.46617915904936014,0.09863496257155441,0.4780890804597701,0.006708595387840707,0.13393977415307398,0.03906249999999999,0.11487727500417425,1.0,0.0,0.012106537530266345,1.0,0.14021223752540077,1.0,0.15977175463623397,0.26956627089895807,0.028952447797859274,0.1481913652275379,0.3340395480225989,0.15492957746478872,0.5659163987138264,0.28006972690296333,0.11975539323934092,0.18900343642611683,0.2460136674259681,0.0,0.0,0.12322015334063527,0.08657449282853079,1.0,0.06515043828476665,1.0,0.8138817480719794,0.0,1.0,0.25990491283676703,0.4192037470725995,0.1141194898187514,0.4184350132625994,0.0,0.3660759493670886,0.24896858140272923,0.16155214587502775,0.0,0.014782198458877205,0.0,0.30481927710843376
